Fecha,Fondeo-BancarioMX,Fondeo-GuberMX,TIIE-28,TIIE-91,Tasa-Banxico
06/07/2016,4.23,4.25,4.5715,4.67,4.25
07/07/2016,4.23,4.25,4.5775,4.675,4.25
08/07/2016,4.24,4.26,4.5821,4.6776,4.25
11/07/2016,4.24,4.26,4.576,4.6688,4.25
12/07/2016,4.24,4.26,4.5758,4.6758,4.25
13/07/2016,4.24,4.26,4.5806,4.6808,4.25
14/07/2016,4.24,4.26,4.585,4.685,4.25
15/07/2016,4.23,4.26,4.589,4.6895,4.25
18/07/2016,4.23,4.26,4.59,4.69,4.25
19/07/2016,4.23,4.26,4.59,4.69,4.25
20/07/2016,4.23,4.26,4.5875,4.687,4.25
21/07/2016,4.23,4.26,4.5908,4.6906,4.25
22/07/2016,4.23,4.26,4.5854,4.6853,4.25
25/07/2016,4.24,4.26,4.5849,4.6846,4.25
26/07/2016,4.24,4.26,4.5895,4.6892,4.25
27/07/2016,4.24,4.27,4.59,4.69,4.25
28/07/2016,4.26,4.29,4.5882,4.6875,4.25
29/07/2016,4.34,4.37,4.5874,4.6875,4.25
01/08/2016,4.3,4.34,4.585,4.685,4.25
02/08/2016,4.29,4.31,4.585,4.685,4.25
03/08/2016,4.26,4.29,4.5836,4.6846,4.25
04/08/2016,4.26,4.29,4.5828,4.6843,4.25
05/08/2016,4.27,4.29,4.5874,4.6894,4.25
08/08/2016,4.27,4.3,4.586,4.688,4.25
09/08/2016,4.27,4.31,4.5906,4.6908,4.25
10/08/2016,4.28,4.3,4.59,4.69,4.25
11/08/2016,4.27,4.29,4.59,4.69,4.25
12/08/2016,4.26,4.29,4.5875,4.6875,4.25
15/08/2016,4.27,4.3,4.5916,4.6918,4.25
16/08/2016,4.27,4.3,4.5912,4.6923,4.25
17/08/2016,4.26,4.28,4.5911,4.692,4.25
18/08/2016,4.25,4.27,4.5937,4.6946,4.25
19/08/2016,4.26,4.28,4.595,4.695,4.25
22/08/2016,4.25,4.27,4.595,4.6955,4.25
23/08/2016,4.24,4.27,4.594,4.693,4.25
24/08/2016,4.27,4.3,4.595,4.6949,4.25
25/08/2016,4.26,4.28,4.5925,4.6925,4.25
26/08/2016,4.25,4.28,4.5925,4.6925,4.25
29/08/2016,4.25,4.27,4.595,4.695,4.25
30/08/2016,4.26,4.29,4.595,4.695,4.25
31/08/2016,4.31,4.32,4.595,4.6475,4.25
01/09/2016,4.27,4.31,4.595,4.6725,4.25
02/09/2016,4.28,4.32,4.5925,4.6775,4.25
05/09/2016,4.27,4.31,4.5925,4.6725,4.25
06/09/2016,4.28,4.33,4.595,4.685,4.25
07/09/2016,4.28,4.32,4.595,4.6875,4.25
08/09/2016,4.29,4.33,4.595,4.6888,4.25
09/09/2016,4.28,4.32,4.59,4.685,4.25
12/09/2016,4.28,4.32,4.5906,4.6835,4.25
13/09/2016,4.27,4.31,4.591,4.6823,4.25
14/09/2016,4.28,4.32,4.595,4.69,4.25
15/09/2016,4.35,4.38,4.595,4.69,4.25
19/09/2016,4.28,4.32,4.595,4.69,4.25
20/09/2016,4.25,4.28,4.5951,4.714,4.25
21/09/2016,4.24,4.27,4.625,4.74,4.25
22/09/2016,4.24,4.25,4.6275,4.755,4.25
23/09/2016,4.22,4.24,4.6343,4.7554,4.25
26/09/2016,4.23,4.25,4.6389,4.7575,4.25
27/09/2016,4.23,4.25,4.6369,4.7562,4.25
28/09/2016,4.23,4.25,4.6399,4.76,4.25
29/09/2016,4.33,4.39,4.6439,4.7805,4.75
30/09/2016,4.89,4.89,4.6683,4.7932,4.75
03/10/2016,4.76,4.79,5.0725,5.15,4.75
04/10/2016,4.75,4.78,5.0935,5.1625,4.75
05/10/2016,4.75,4.77,5.0975,5.17,4.75
06/10/2016,4.72,4.75,5.1025,5.18,4.75
07/10/2016,4.74,4.77,5.105,5.18,4.75
10/10/2016,4.74,4.77,5.11,5.1875,4.75
11/10/2016,4.74,4.78,5.1065,5.1837,4.75
12/10/2016,4.75,4.78,5.1069,5.1835,4.75
13/10/2016,4.74,4.77,5.1122,5.185,4.75
14/10/2016,4.74,4.77,5.11,5.185,4.75
17/10/2016,4.74,4.76,5.1115,5.185,4.75
18/10/2016,4.74,4.77,5.11,5.1836,4.75
19/10/2016,4.76,4.77,5.1134,5.1904,4.75
20/10/2016,4.74,4.76,5.1125,5.1875,4.75
21/10/2016,4.74,4.77,5.115,5.1825,4.75
24/10/2016,4.74,4.76,5.1247,5.205,4.75
25/10/2016,4.74,4.77,5.1178,5.1975,4.75
26/10/2016,4.74,4.76,5.1155,5.1995,4.75
27/10/2016,4.74,4.77,5.1162,5.2025,4.75
28/10/2016,4.74,4.77,5.1163,5.2022,4.75
31/10/2016,4.81,4.83,5.1103,5.2,4.75
01/11/2016,4.76,4.79,5.1086,5.1974,4.75
03/11/2016,4.77,4.8,5.1143,5.2362,4.75
04/11/2016,4.79,4.83,5.1118,5.2173,4.75
07/11/2016,4.76,4.8,5.1136,5.215,4.75
08/11/2016,4.87,4.9,5.115,5.22,4.75
09/11/2016,4.86,4.88,5.1173,5.215,4.75
10/11/2016,4.73,4.75,5.2018,5.4646,4.75
11/11/2016,4.76,4.77,5.2359,5.56,4.75
14/11/2016,4.76,4.77,5.247,5.6099,4.75
15/11/2016,4.75,4.77,5.285,5.6496,4.75
16/11/2016,4.75,4.76,5.31,5.6791,4.75
17/11/2016,5.08,5.09,5.35,5.7245,5.25
18/11/2016,5.26,5.26,5.38,5.7557,5.25
22/11/2016,5.26,5.25,5.595,5.825,5.25
23/11/2016,5.19,5.2,5.575,5.8298,5.25
24/11/2016,5.24,5.24,5.5725,5.8336,5.25
25/11/2016,5.25,5.25,5.5762,5.8795,5.25
28/11/2016,5.25,5.26,5.575,5.8625,5.25
29/11/2016,5.26,5.27,5.5677,5.8622,5.25
30/11/2016,5.3,5.3,5.5738,5.8811,5.25
01/12/2016,5.25,5.27,5.5735,5.8725,5.25
02/12/2016,5.26,5.27,5.585,5.8735,5.25
05/12/2016,5.25,5.27,5.589,5.88,5.25
06/12/2016,5.26,5.26,5.595,5.8875,5.25
07/12/2016,5.25,5.26,5.6035,5.8846,5.25
08/12/2016,5.26,5.27,5.5983,5.865,5.25
09/12/2016,5.26,5.28,5.605,5.88,5.25
13/12/2016,5.28,5.29,5.6013,5.87,5.25
14/12/2016,5.4,5.45,5.6019,5.8722,5.25
15/12/2016,5.81,5.79,5.6049,5.8732,5.75
16/12/2016,5.81,5.82,5.6274,5.89,5.75
19/12/2016,5.79,5.8,6.0803,6.175,5.75
20/12/2016,5.79,5.8,6.0925,6.155,5.75
21/12/2016,5.79,5.79,6.1025,6.17,5.75
22/12/2016,5.78,5.78,6.1075,6.18,5.75
23/12/2016,5.75,5.75,6.105,6.1775,5.75
26/12/2016,5.78,5.78,6.11,6.1825,5.75
27/12/2016,5.78,5.79,6.11,6.1898,5.75
28/12/2016,5.78,5.78,6.11,6.19,5.75
29/12/2016,5.79,5.77,6.11,6.19,5.75
30/12/2016,5.78,5.74,6.1066,6.1875,5.75
02/01/2017,5.76,5.76,6.11,6.1925,5.75
03/01/2017,5.77,5.78,6.11,6.1936,5.75
04/01/2017,5.76,5.77,6.115,6.2096,5.75
05/01/2017,5.76,5.76,6.12,6.2099,5.75
06/01/2017,5.76,5.76,6.12,6.2356,5.75
09/01/2017,5.75,5.76,6.12,6.235,5.75
10/01/2017,5.75,5.75,6.115,6.2285,5.75
11/01/2017,5.75,5.75,6.115,6.2442,5.75
12/01/2017,5.76,5.77,6.115,6.26,5.75
13/01/2017,5.8,5.82,6.115,6.2608,5.75
16/01/2017,5.78,5.8,6.1175,6.2866,5.75
17/01/2017,5.76,5.76,6.1186,6.2738,5.75
18/01/2017,5.75,5.77,6.1276,6.285,5.75
19/01/2017,5.77,5.77,6.13,6.2975,5.75
20/01/2017,5.77,5.78,6.1375,6.3048,5.75
23/01/2017,5.77,5.77,6.1386,6.3108,5.75
24/01/2017,5.77,5.78,6.1424,6.3188,5.75
25/01/2017,5.77,5.8,6.1475,6.3322,5.75
26/01/2017,5.77,5.78,6.1475,6.345,5.75
27/01/2017,5.75,5.76,6.1475,6.3502,5.75
30/01/2017,5.75,5.75,6.1537,6.36,5.75
31/01/2017,5.82,5.82,6.1525,6.3533,5.75
01/02/2017,5.77,5.8,6.16,6.3621,5.75
02/02/2017,5.8,5.82,6.1615,6.3684,5.75
03/02/2017,5.79,5.82,6.1625,6.3712,5.75
07/02/2017,5.77,5.79,6.1703,6.3778,5.75
08/02/2017,5.79,5.82,6.1695,6.3762,5.75
09/02/2017,6.14,6.15,6.1823,6.385,6.25
10/02/2017,6.27,6.28,6.1958,6.3938,6.25
13/02/2017,6.27,6.29,6.585,6.6925,6.25
14/02/2017,6.27,6.28,6.5871,6.6833,6.25
15/02/2017,6.26,6.26,6.588,6.6826,6.25
16/02/2017,6.2,6.21,6.595,6.6896,6.25
17/02/2017,6.2,6.21,6.595,6.6885,6.25
20/02/2017,6.22,6.23,6.595,6.69,6.25
21/02/2017,6.25,6.26,6.5965,6.6927,6.25
22/02/2017,6.26,6.26,6.595,6.6942,6.25
23/02/2017,6.26,6.27,6.59,6.685,6.25
24/02/2017,6.26,6.27,6.6,6.6906,6.25
27/02/2017,6.27,6.28,6.603,6.6936,6.25
28/02/2017,6.28,6.29,6.605,6.6949,6.25
01/03/2017,6.29,6.32,6.6058,6.6956,6.25
02/03/2017,6.28,6.31,6.6066,6.696,6.25
03/03/2017,6.28,6.3,6.6103,6.695,6.25
06/03/2017,6.27,6.29,6.6075,6.73,6.25
07/03/2017,6.27,6.29,6.6076,6.745,6.25
08/03/2017,6.28,6.3,6.6072,6.7425,6.25
09/03/2017,6.28,6.3,6.605,6.76,6.25
10/03/2017,6.3,6.33,6.6064,6.7678,6.25
13/03/2017,6.3,6.33,6.61,6.7788,6.25
14/03/2017,6.35,6.4,6.62,6.7875,6.25
15/03/2017,6.45,6.49,6.62,6.8,6.25
16/03/2017,6.3,6.32,6.6267,6.8006,6.25
17/03/2017,6.26,6.26,6.6336,6.8091,6.25
21/03/2017,6.19,6.21,6.6355,6.81,6.25
22/03/2017,6.26,6.29,6.6425,6.82,6.25
23/03/2017,6.21,6.2,6.6438,6.8238,6.25
24/03/2017,6.1,6.08,6.6438,6.8215,6.25
27/03/2017,6.21,6.24,6.6325,6.8,6.25
28/03/2017,6.24,6.26,6.6413,6.815,6.25
29/03/2017,6.25,6.26,6.66,6.8375,6.25
30/03/2017,6.46,6.49,6.6693,6.8498,6.5
31/03/2017,6.59,6.59,6.6796,6.8506,6.5
03/04/2017,6.61,6.66,6.835,6.935,6.5
04/04/2017,6.66,6.74,6.8412,6.92,6.5
05/04/2017,6.63,6.66,6.849,6.9266,6.5
06/04/2017,6.42,6.45,6.8448,6.93,6.5
07/04/2017,6.44,6.46,6.8524,6.915,6.5
10/04/2017,6.5,6.52,6.8492,6.915,6.5
11/04/2017,6.57,6.6,6.855,6.9152,6.5
12/04/2017,6.57,6.6,6.8559,6.915,6.5
17/04/2017,6.44,6.45,6.86,6.92,6.5
18/04/2017,6.42,6.42,6.87,6.9287,6.5
19/04/2017,6.5,6.51,6.8725,6.9295,6.5
20/04/2017,6.5,6.53,6.8725,6.9271,6.5
21/04/2017,6.58,6.62,6.88,6.9325,6.5
24/04/2017,6.62,6.67,6.88,6.9343,6.5
25/04/2017,6.69,6.73,6.886,6.9355,6.5
26/04/2017,6.51,6.53,6.8929,6.9418,6.5
27/04/2017,6.48,6.49,6.9013,6.945,6.5
28/04/2017,6.67,6.69,6.8925,6.9486,6.5
02/05/2017,6.66,6.72,6.8935,6.9506,6.5
03/05/2017,6.5,6.52,6.8954,6.9575,6.5
04/05/2017,6.47,6.47,6.8967,6.9604,6.5
05/05/2017,6.47,6.48,6.8952,6.9575,6.5
08/05/2017,6.47,6.49,6.8947,6.96,6.5
09/05/2017,6.53,6.54,6.89,6.9666,6.5
10/05/2017,6.52,6.53,6.8898,6.9626,6.5
11/05/2017,6.53,6.55,6.893,6.9618,6.5
12/05/2017,6.53,6.55,6.895,6.9693,6.5
15/05/2017,6.53,6.55,6.8906,6.9756,6.5
16/05/2017,6.5,6.51,6.8885,6.9725,6.5
17/05/2017,6.48,6.48,6.8876,6.94,6.5
18/05/2017,6.52,6.55,6.8858,6.9541,6.75
19/05/2017,6.76,6.76,6.8896,6.9598,6.75
22/05/2017,6.71,6.7,7.0979,7.1879,6.75
23/05/2017,6.64,6.65,7.1145,7.1891,6.75
24/05/2017,6.78,6.8,7.12,7.195,6.75
25/05/2017,6.8,6.82,7.13,7.1925,6.75
26/05/2017,6.76,6.78,7.1335,7.1993,6.75
29/05/2017,6.79,6.81,7.14,7.215,6.75
30/05/2017,6.77,6.77,7.145,7.2175,6.75
31/05/2017,6.84,6.83,7.1471,7.23,6.75
01/06/2017,6.81,6.85,7.15,7.2425,6.75
02/06/2017,6.77,6.79,7.15,7.245,6.75
05/06/2017,6.8,6.83,7.1556,7.2451,6.75
06/06/2017,6.79,6.83,7.155,7.25,6.75
07/06/2017,6.75,6.76,7.16,7.2624,6.75
08/06/2017,6.73,6.74,7.1585,7.2698,6.75
09/06/2017,6.74,6.75,7.1648,7.2708,6.75
12/06/2017,6.74,6.76,7.1661,7.2725,6.75
13/06/2017,6.75,6.77,7.19,7.31,6.75
14/06/2017,6.75,6.77,7.1875,7.3,6.75
15/06/2017,6.83,6.86,7.1873,7.295,6.75
16/06/2017,6.86,6.89,7.185,7.2973,6.75
19/06/2017,6.74,6.74,7.1899,7.3009,6.75
20/06/2017,6.71,6.72,7.1929,7.3075,6.75
21/06/2017,6.73,6.73,7.1975,7.3099,6.75
22/06/2017,6.91,6.93,7.202,7.3109,7
23/06/2017,6.98,6.98,7.21,7.3215,7
26/06/2017,6.98,6.98,7.3465,7.42,7
27/06/2017,6.95,6.95,7.34,7.4025,7
28/06/2017,6.95,6.94,7.33,7.395,7
29/06/2017,6.98,7,7.3492,7.39,7
30/06/2017,7.11,7.09,7.36,7.39,7
03/07/2017,7.07,7.1,7.365,7.3969,7
04/07/2017,7.12,7.16,7.3696,7.4048,7
05/07/2017,6.99,7.01,7.37,7.4021,7
06/07/2017,7.02,7.02,7.37,7.3875,7
07/07/2017,7.02,7.02,7.3691,7.385,7
10/07/2017,7.02,7.02,7.365,7.3875,7
11/07/2017,7.05,7.06,7.3527,7.37,7
12/07/2017,7.06,7.07,7.3525,7.3675,7
13/07/2017,7.09,7.1,7.3425,7.3625,7
14/07/2017,7.07,7.08,7.355,7.375,7
17/07/2017,7.02,7.01,7.3612,7.3675,7
18/07/2017,7.03,7.03,7.365,7.38,7
19/07/2017,7.07,7.09,7.3675,7.385,7
20/07/2017,7.05,7.06,7.3675,7.385,7
21/07/2017,7.03,7.03,7.3751,7.3825,7
24/07/2017,7.01,7.02,7.3675,7.3775,7
25/07/2017,7.02,7.03,7.3725,7.385,7
26/07/2017,7.03,7.04,7.3725,7.3875,7
27/07/2017,7.07,7.09,7.3763,7.3867,7
28/07/2017,7.06,7.06,7.376,7.3812,7
31/07/2017,7.08,7.1,7.3811,7.3816,7
01/08/2017,7.08,7.1,7.3775,7.3862,7
02/08/2017,7.07,7.09,7.375,7.3862,7
03/08/2017,7.02,7.03,7.3715,7.3797,7
04/08/2017,7.03,7.03,7.373,7.3819,7
07/08/2017,7.03,7.04,7.3775,7.39,7
08/08/2017,7.03,7.04,7.3725,7.385,7
09/08/2017,7,7,7.378,7.3856,7
10/08/2017,7.01,7.02,7.381,7.3846,7
11/08/2017,7.01,7.02,7.3811,7.3896,7
14/08/2017,7.02,7.03,7.375,7.3875,7
15/08/2017,7.05,7.07,7.3721,7.3785,7
16/08/2017,7.06,7.08,7.3785,7.3873,7
17/08/2017,7.02,7.03,7.3781,7.385,7
18/08/2017,7.06,7.08,7.3762,7.3825,7
21/08/2017,7.06,7.07,7.3799,7.3893,7
22/08/2017,7.03,7.04,7.3775,7.385,7
23/08/2017,7.04,7.05,7.375,7.3875,7
24/08/2017,7.02,7.03,7.3725,7.385,7
25/08/2017,7.01,7.02,7.37,7.38,7
28/08/2017,7.02,7.04,7.3725,7.385,7
29/08/2017,6.99,7,7.3709,7.3775,7
30/08/2017,6.99,7,7.3708,7.375,7
31/08/2017,7.08,7.11,7.3825,7.3853,7
01/09/2017,7.06,7.08,7.378,7.3875,7
04/09/2017,7.05,7.06,7.3768,7.385,7
05/09/2017,7.02,7.03,7.3725,7.385,7
06/09/2017,7.02,7.03,7.3726,7.385,7
07/09/2017,7.03,7.04,7.3775,7.3905,7
08/09/2017,7.02,7.03,7.369,7.38,7
11/09/2017,7.04,7.05,7.375,7.3875,7
12/09/2017,7.09,7.11,7.3725,7.3787,7
13/09/2017,7.02,7.03,7.375,7.3875,7
14/09/2017,7.09,7.11,7.37,7.385,7
15/09/2017,7,7.02,7.3765,7.39,7
18/09/2017,7.01,7.03,7.375,7.39,7
19/09/2017,7.11,7.13,7.376,7.3862,7
20/09/2017,7,7.02,7.3775,7.39,7
21/09/2017,7.08,7.14,7.3801,7.39,7
22/09/2017,6.99,7.01,7.3767,7.39,7
25/09/2017,6.99,6.99,7.3818,7.385,7
26/09/2017,6.94,6.95,7.3784,7.3865,7
27/09/2017,6.98,6.98,7.385,7.3882,7
28/09/2017,7,7.01,7.38,7.385,7
29/09/2017,7.06,7.05,7.3794,7.3846,7
02/10/2017,7.06,7.09,7.3725,7.3788,7
03/10/2017,7.03,7.04,7.3725,7.3845,7
04/10/2017,7.02,7.04,7.3675,7.3775,7
05/10/2017,7.02,7.04,7.3762,7.3869,7
06/10/2017,7.09,7.11,7.3757,7.38,7
09/10/2017,7.03,7.05,7.3755,7.376,7
10/10/2017,7.02,7.03,7.3773,7.388,7
11/10/2017,7.08,7.13,7.3798,7.39,7
12/10/2017,7.08,7.11,7.382,7.385,7
13/10/2017,7.01,7.03,7.3866,7.3862,7
16/10/2017,7.02,7.03,7.38,7.412,7
17/10/2017,7.02,7.03,7.3765,7.405,7
18/10/2017,7.01,7.02,7.3825,7.415,7
19/10/2017,7.04,7.06,7.3875,7.4175,7
20/10/2017,7,7.01,7.385,7.4175,7
23/10/2017,7,7.01,7.385,7.419,7
24/10/2017,7.04,7.06,7.3763,7.4,7
25/10/2017,6.99,7.01,7.3805,7.415,7
26/10/2017,7,7.02,7.3836,7.4225,7
27/10/2017,7,7.01,7.38,7.4185,7
30/10/2017,6.96,6.96,7.3725,7.406,7
31/10/2017,7.02,7,7.3825,7.42,7
01/11/2017,7.02,7.04,7.375,7.41,7
03/11/2017,7.1,7.12,7.3744,7.4075,7
06/11/2017,7.01,7.04,7.3798,7.4158,7
07/11/2017,7,7.01,7.3831,7.4129,7
08/11/2017,7.01,7.01,7.3775,7.4075,7
09/11/2017,7.01,7.01,7.3838,7.4163,7
10/11/2017,7.01,7.02,7.3834,7.4081,7
13/11/2017,7.01,7.01,7.3825,7.4075,7
14/11/2017,7.02,7.02,7.377,7.4025,7
15/11/2017,7.01,7.02,7.38,7.4075,7
16/11/2017,7.01,7.02,7.3806,7.4116,7
17/11/2017,7,7.01,7.3796,7.4048,7
21/11/2017,7.01,7.02,7.3767,7.3975,7
22/11/2017,7.02,7.02,7.3735,7.395,7
23/11/2017,6.99,6.99,7.3714,7.3975,7
24/11/2017,7,7,7.3832,7.4225,7
27/11/2017,7.02,7.03,7.3825,7.43,7
28/11/2017,7.05,7.07,7.3824,7.4225,7
29/11/2017,7,7,7.3825,7.4375,7
30/11/2017,7.06,7.06,7.3875,7.45,7
01/12/2017,7.1,7.1,7.3911,7.4525,7
04/12/2017,7.03,7.03,7.3855,7.4412,7
05/12/2017,7.04,7.07,7.388,7.44,7
06/12/2017,7.04,7.06,7.3875,7.4475,7
07/12/2017,7.07,7.08,7.3925,7.455,7
08/12/2017,7.05,7.08,7.3916,7.4475,7
11/12/2017,7.08,7.11,7.401,7.4603,7
13/12/2017,7.17,7.21,7.4275,7.5035,7
14/12/2017,7.33,7.33,7.45,7.547,7.25
15/12/2017,7.3,7.3,7.46,7.5825,7.25
18/12/2017,7.31,7.31,7.595,7.664,7.25
19/12/2017,7.3,7.3,7.6004,7.66,7.25
20/12/2017,7.3,7.3,7.6069,7.66,7.25
21/12/2017,7.3,7.31,7.6109,7.6627,7.25
22/12/2017,7.31,7.31,7.6177,7.6666,7.25
26/12/2017,7.29,7.3,7.621,7.64,7.25
27/12/2017,7.3,7.31,7.624,7.655,7.25
28/12/2017,7.35,7.36,7.625,7.6575,7.25
29/12/2017,7.38,7.36,7.6241,7.6556,7.25
02/01/2018,7.31,7.32,7.6311,7.665,7.25
03/01/2018,7.36,7.39,7.6275,7.6615,7.25
04/01/2018,7.3,7.3,7.625,7.67,7.25
05/01/2018,7.26,7.26,7.625,7.67,7.25
08/01/2018,7.26,7.26,7.6292,7.67,7.25
09/01/2018,7.26,7.26,7.6282,7.665,7.25
10/01/2018,7.26,7.27,7.63,7.665,7.25
11/01/2018,7.27,7.27,7.6298,7.6725,7.25
12/01/2018,7.28,7.28,7.6299,7.6768,7.25
15/01/2018,7.28,7.27,7.6325,7.695,7.25
16/01/2018,7.28,7.28,7.6343,7.705,7.25
17/01/2018,7.27,7.29,7.6287,7.7025,7.25
18/01/2018,7.31,7.33,7.6334,7.7114,7.25
19/01/2018,7.39,7.4,7.6318,7.71,7.25
22/01/2018,7.26,7.27,7.635,7.7241,7.25
23/01/2018,7.26,7.27,7.6428,7.725,7.25
24/01/2018,7.28,7.3,7.645,7.74,7.25
25/01/2018,7.28,7.27,7.6475,7.735,7.25
26/01/2018,7.29,7.29,7.6441,7.7175,7.25
29/01/2018,7.27,7.27,7.645,7.7252,7.25
30/01/2018,7.27,7.27,7.655,7.735,7.25
31/01/2018,7.4,7.39,7.6625,7.7443,7.25
01/02/2018,7.35,7.35,7.66,7.74,7.25
02/02/2018,7.37,7.38,7.6643,7.73,7.25
06/02/2018,7.28,7.27,7.665,7.745,7.25
07/02/2018,7.27,7.26,7.675,7.75,7.25
08/02/2018,7.41,7.42,7.6862,7.7627,7.5
09/02/2018,7.45,7.51,7.7056,7.7829,7.5
12/02/2018,7.53,7.52,7.84,7.9,7.5
13/02/2018,7.53,7.52,7.84,7.9071,7.5
14/02/2018,7.54,7.53,7.832,7.9,7.5
15/02/2018,7.56,7.56,7.835,7.89,7.5
16/02/2018,7.57,7.58,7.8325,7.885,7.5
19/02/2018,7.54,7.54,7.825,7.885,7.5
20/02/2018,7.51,7.5,7.8125,7.88,7.5
21/02/2018,7.53,7.54,7.8312,7.8793,7.5
